StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q79,Q8_Browser,Q8_Version,Q8_Operating System,Q8_Resolution,Q9,Q10,Q11,Q12,Q14,Q15,Q15_6_TEXT,Q16,Q16_4_TEXT,Q17,Q17_8_TEXT,SBSOD_1_1,SBSOD_2_1,SBSOD_3_1,SBSOD_4_1,SBSOD_5_1,SBSOD_6_1,SBSOD_7_1,SBSOD_8_1,SBSOD_9_1,SBSOD_10_1,SBSOD_11_1,SBSOD_12_1,SBSOD_13_1,SBSOD_14_1,SBSOD_15_1,VVIQ_1_Open_1,VVIQ_2_Open_1,VVIQ_3_Open_1,VVIQ_4_Open_1,VVIQ_5_Open_1,VVIQ_6_Open_1,VVIQ_7_Open_1,VVIQ_8_Open_1,VVIQ_9_Open_1,VVIQ_10_Open_1,VVIQ_11_Open_1,VVIQ_12_Open_1,VVIQ_13_Open_1,VVIQ_14_Open_1,VVIQ_15_Open_1,VVIQ_16_Open_1,VVIQ_1_Closed_1,VVIQ_2_Closed_1,VVIQ_3_Closed_1,VVIQ_4_Closed_1,VVIQ_5_Closed_1,VVIQ_6_Closed_1,VVIQ_7_Closed_1,VVIQ_8_Closed_1,VVIQ_9_Closed_1,VVIQ_10_Closed_1,VVIQ_11_Closed_1,VVIQ_12_Closed_1,VVIQ_13_Closed_1,VVIQ_14_Closed_1,VVIQ_15_Closed_1,VVIQ_16_Closed_1,Q95,id
2022-03-03 17:21:37,2022-03-03 17:51:49,IP Address,68.227.78.195,100,1811,True,2022-03-03 17:51:49,R_3GDP1ACaOdXg3x4,,,,,29.646697998046875,-82.328399658203125,anonymous,EN,I agree to participate.,Chrome,95.0.4638.69,Macintosh,1440x900,20,13,english,right,female,woman,,heterosexual,,white,,Somewhat disagree,Disagree,Neutral,Somewhat disagree,Strongly disagree,Agree,Somewhat disagree,Somewhat agree,Neutral,Neutral,Somewhat agree,Disagree,Agree,Disagree,Neutral,Moderate clear and vivid,Moderate clear and vivid,Vague and dim,Clear and reasonably vivid,Moderate clear and vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Clear and reasonably vivid,Clear and reasonably vivid,Moderate clear and vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Moderate clear and vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Moderate clear and vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,ufbold5000,46542
2022-03-01 15:56:51,2022-03-01 16:08:28,IP Address,142.197.222.221,99,697,False,2022-03-08 16:08:31,R_2eRxUWL2Bdlw7hK,,,,,,,anonymous,EN,I agree to participate.,Firefox,96.0,Macintosh,1440x900,19,13,not english,not right,female,woman,,heterosexual,,asian,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Disagree,Somewhat agree,Disagree,Somewhat disagree,Somewhat agree,Agree,Neutral,Somewhat disagree,Somewhat agree,Somewhat disagree,Disagree,Moderate clear and vivid,Moderate clear and vivid,"No image at all, you only ""know"" that you are thinking of an object",Moderate clear and vivid,Clear and reasonably vivid,Clear and reasonably vivid,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Moderate clear and vivid,Moderate clear and vivid,Clear and reasonably vivid,Moderate clear and vivid,Moderate clear and vivd,Vague and dim,Moderate clear and vivid,Moderate clear and vivid,Clear and reasonably vivid,Vague and dim,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,Moderate clear and vivid,Moderate clear and vivid,Clear and reasonably vivid,Moderate clear and vivid,Moderate clear and vivid,Vague and dim,Clear and reasonably vivid,,46564
2022-03-02 08:45:01,2022-03-02 09:04:58,IP Address,184.185.222.15,99,1197,False,2022-03-09 09:05:08,R_2cAu2jUUNAaLKSo,,,,,,,anonymous,EN,I agree to participate.,Chrome,98.0.4758.102,Windows NT 10.0,1280x720,18,12,english,right,male,man,,heterosexual,,white,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivd,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,,46631
2022-03-02 11:13:07,2022-03-02 11:13:41,IP Address,128.227.1.58,4,34,False,2022-03-09 11:13:44,R_5h8T39ndpSL7VV7,,,,,,,anonymous,EN,I agree to participate.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46559
2022-03-02 21:18:51,2022-03-02 21:18:59,IP Address,128.227.20.17,4,7,False,2022-03-09 21:19:01,R_1FLGT6jaSfGUuWP,,,,,,,anonymous,EN,I agree to participate.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46781
2022-03-03 10:47:48,2022-03-03 10:51:41,IP Address,128.227.164.173,99,232,False,2022-03-10 10:51:44,R_2w1c5CvXGaCaY5f,,,,,,,anonymous,EN,I agree to participate.,Chrome,98.0.4758.102,Windows NT 10.0,1920x1080,19,13,english,right,male,man,,heterosexual,,black/afri-amer,,Agree,Neutral,Neutral,Agree,Neutral,Neutral,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neutral,Somewhat agree,Disagree,Neutral,Neutral,Neutral,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivd,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,,46550
2022-03-11 14:53:43,2022-03-11 15:08:26,IP Address,66.176.150.166,100,882,True,2022-03-11 15:08:26,R_1DA4YVADuUz9asJ,,,,,26.6598052978515625,-80.24289703369140625,anonymous,EN,I agree to participate.,Safari,15.2,Macintosh,1440x900,18,12,english,right,male,man,,heterosexual,,white,,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neutral,Disagree,Disagree,Somewhat agree,Somewhat agree,Somewhat agree,Disagree,Somewhat agree,Strongly disagree,Disagree,Agree,Somewhat disagree,Moderate clear and vivid,Clear and reasonably vivid,Vague and dim,Vague and dim,Moderate clear and vivid,Vague and dim,Moderate clear and vivid,"No image at all, you only ""know"" that you are thinking of an object",Clear and reasonably vivid,Moderate clear and vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Moderate clear and vivd,Moderate clear and vivid,Vague and dim,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Vague and dim,Clear and reasonably vivid,Moderate clear and vivid,Moderate clear and vivid,"No image at all, you only ""know"" that you are thinking of an object",Clear and reasonably vivid,Moderate clear and vivid,Clear and reasonably vivid,Moderate clear and vivid,Clear and reasonably vivid,Clear and reasonably vivid,Moderate clear and vivid,Clear and reasonably vivid,ufbold5000,46690
2022-03-12 14:56:57,2022-03-12 15:29:39,IP Address,128.227.12.141,100,1961,True,2022-03-12 15:29:39,R_3oRxTPhCp0EhEes,,,,,29.650299072265625,-82.348602294921875,anonymous,EN,I agree to participate.,Safari,13.1,Macintosh,1366x768,18,13,english,right,female,woman,,other,Pansexual,white,,Disagree,Strongly disagree,Somewhat agree,Neutral,Strongly disagree,Somewhat disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Neutral,Strongly disagree,Disagree,Disagree,Disagree,Clear and reasonably vivid,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Clear and reasonably vivid,Clear and reasonably vivid,Perfectly clear and as vivid as normal vision,"No image at all, you only ""know"" that you are thinking of an object",Perfectly clear and as vivid as normal vision,"No image at all, you only ""know"" that you are thinking of an object",Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Moderate clear and vivid,Clear and reasonably vivid,Perfectly clear and as vivid as normal vision,Vague and dim,Vague and dim,Moderate clear and vivid,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,ufbold5000,46760
2022-03-12 16:20:08,2022-03-12 16:32:56,IP Address,66.231.142.211,100,768,True,2022-03-12 16:32:57,R_3PcuuSEE39KQesK,,,,,29.646697998046875,-82.328399658203125,anonymous,EN,I agree to participate.,Safari,15.3,Macintosh,1680x1050,19,12,english,right,male,man,,heterosexual,,white,,Agree,Somewhat agree,Agree,Agree,Agree,Somewhat agree,Disagree,Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,ufbold5000,46477
2022-03-12 16:33:34,2022-03-12 16:37:58,IP Address,66.231.142.211,100,264,True,2022-03-12 16:37:59,R_2ebwjbUap13EsKE,,,,,29.646697998046875,-82.328399658203125,anonymous,EN,I agree to participate.,Safari,15.3,Macintosh,1680x1050,19,12,english,right,male,man,,heterosexual,,white,,Agree,Disagree,Agree,Agree,Somewhat disagree,Agree,Somewhat disagree,Somewhat disagree,Neutral,Neutral,Neutral,Disagree,Somewhat agree,Somewhat agree,Neutral,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,ufbold5000,46477
2022-03-14 06:39:14,2022-03-14 07:00:12,IP Address,128.227.126.7,100,1257,True,2022-03-14 07:00:12,R_3shkETkGThrZeNJ,,,,,29.6959075927734375,-82.40419769287109375,anonymous,EN,I agree to participate.,Chrome,99.0.4844.51,Windows NT 10.0,1920x1080,19,12,english,right,male,man,,heterosexual,,white,,Strongly agree,Agree,Strongly agree,Agree,Neutral,Neutral,Somewhat disagree,Somewhat disagree,Somewhat agree,Neutral,Neutral,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,Moderate clear and vivid,Clear and reasonably vivid,Moderate clear and vivid,Clear and reasonably vivid,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Moderate clear and vivid,Clear and reasonably vivid,Moderate clear and vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Moderate clear and vivid,Clear and reasonably vivid,Moderate clear and vivid,Perfectly clear and as vivid as normal vision,Moderate clear and vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,ufbold5000,46695
2022-03-14 07:00:35,2022-03-14 07:03:13,IP Address,128.227.126.7,100,158,True,2022-03-14 07:03:14,R_eeM0OuG5KTtwu09,,,,,29.6959075927734375,-82.40419769287109375,anonymous,EN,I agree to participate.,Chrome,99.0.4844.51,Windows NT 10.0,1920x1080,19,12,english,right,male,man,,heterosexual,,white,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Moderate clear and vivid,Perfectly clear and as vivid as normal vision,Moderate clear and vivid,Perfectly clear and as vivid as normal vision,Moderate clear and vivid,Clear and reasonably vivid,Vague and dim,Moderate clear and vivid,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,Perfectly clear and as vivid as normal vision,Moderate clear and vivid,Clear and reasonably vivid,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,Clear and reasonably vivid,Moderate clear and vivid,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,Clear and reasonably vivid,ufbold5000,46695
2022-03-14 12:56:02,2022-03-14 13:17:48,IP Address,12.119.13.106,100,1306,True,2022-03-14 13:17:48,R_1E6eQrs3hMlUsS8,,,,,29.646697998046875,-82.328399658203125,anonymous,EN,I agree to participate.,Chrome,98.0.4758.109,Macintosh,1440x900,19,13,english,right,female,woman,,heterosexual,,white,,Somewhat disagree,Somewhat disagree,Agree,Neutral,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Disagree,Agree,Disagree,Agree,Somewhat disagree,Somewhat disagree,Moderate clear and vivid,Moderate clear and vivid,Clear and reasonably vivid,Vague and dim,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,Perfectly clear and as vivid as normal vision,Moderate clear and vivid,Clear and reasonably vivid,Moderate clear and vivid,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,Moderate clear and vivid,Clear and reasonably vivid,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,Clear and reasonably vivid,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,ufbold5000,46466
2022-03-14 13:40:39,2022-03-14 13:53:42,IP Address,98.190.190.70,100,782,True,2022-03-14 13:53:42,R_QbMdWMIuqH4CPqF,,,,,29.70050048828125,-82.3079986572265625,anonymous,EN,I agree to participate.,Chrome,98.0.4758.109,Macintosh,1440x900,20,14,english,right,female,woman,,heterosexual,,white,,Neutral,Neutral,Neutral,Neutral,Somewhat agree,Somewhat disagree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Somewhat disagree,Moderate clear and vivid,Moderate clear and vivid,Vague and dim,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Clear and reasonably vivid,Vague and dim,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Vague and dim,Moderate clear and vivid,Moderate clear and vivd,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Vague and dim,Moderate clear and vivid,Vague and dim,Clear and reasonably vivid,Moderate clear and vivid,Clear and reasonably vivid,Moderate clear and vivid,Moderate clear and vivid,Vague and dim,Vague and dim,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,ufbold5000,46549
